index,app,category,text,image,procedure,description
92,7,4,1.成功登录账号 2.进入主界面，点击“世界” 3.选择任意内容点击进入 4.点击发送 5.成功发送后，提示“发表评论失败”，并且发表时间没有对应。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568947076734/1568947076734_1568947053%281%29.png,1.成功登录账号 2.进入主界面，点击“世界” 3.选择任意内容点击进入 4.点击发送 ,5.成功发送后，提示“发表评论失败”，并且发表时间没有对应。
99,7,4,1、正常登录APP。 2、点击主界面下任一一张趣图。 3、进入所点击趣图的详情页面。 4、点击评论。5、在评论栏里输入：娱乐。 6、点击发送 7、在热门评论里能看到发表的评论内容，系统却显示发表评论失败；,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568828573817/1568828573817_pinglun.png,1、正常登录APP。 2、点击主界面下任一一张趣图。 3、进入所点击趣图的详情页面。 4、点击评论。5、在评论栏里输入：娱乐。 6、点击发送 ,7、在热门评论里能看到发表的评论内容，系统却显示发表评论失败；
106,7,4,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论功能 4、输入评论内容 5、点击发送 6、系统提示“发表评论失败”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568951173130/1568951173130_1XL~JI%5B%7DTZIGW%24%5DK6%29Z1F64.png,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论功能 4、输入评论内容 5、点击发送, 6、系统提示“发表评论失败”
109,7,4,点击评论 输入内容 点击发送 提示发送评论失败，但是在评论页面下能够看到自己刚刚发送失败的评论内容,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569332362286/1569332362286_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190924213817.png,点击评论 输入内容 点击发送 ,提示发送评论失败，但是在评论页面下能够看到自己刚刚发送失败的评论内容
117,7,4,1.正常登录APP 2.查看任一趣图 3.点击写评论输入框，输入内容 4.点击发送 5.提示发表评论失败，这里分两种情况： 第一种是当没有评论时，虽然提示发表失败，但是能看到发送的评论； 第二种情况是当已经有评论时，提示发表失败，且看不到发送的评论，需要返回主界面再重新查看趣图才能看到发表的评论,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570342089618/1570342089618_keai.jpg,1.正常登录APP 2.查看任一趣图 3.点击写评论输入框，输入内容 4.点击发送, 5.提示发表评论失败，这里分两种情况： 第一种是当没有评论时，虽然提示发表失败，但是能看到发送的评论； 第二种情况是当已经有评论时，提示发表失败，且看不到发送的评论，需要返回主界面再重新查看趣图才能看到发表的评论
123,7,4,1进入主界面 2点击趣图 3在评论区输入文字 4点击发送 显示评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570685928709/1570685928709_Screenshot_20191010-133746.jpg,1进入主界面 2点击趣图 3在评论区输入文字 4点击发送 ,显示评论失败
130,7,4,1、打开个人界面页面； 2、点击打开“个人主页”功能模块； 3、点击打开“发布”功能模块； 4、对已发布的内容点击评论。 5、在底部评论输入框输入评论文案； 6、点击发送； 7、发送成功，但是出现“发送评论失败”的提示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571731514950/1571731514950_%E6%90%9C%E7%8B%97%E6%88%AA%E5%9B%BE20191022160208.png,1、打开个人界面页面； 2、点击打开“个人主页”功能模块； 3、点击打开“发布”功能模块； 4、对已发布的内容点击评论。 5、在底部评论输入框输入评论文案； 6、点击发送； ,7、发送成功，但是出现“发送评论失败”的提示。
139,7,4,1.登录App 2.点击主界面世界 3.点击趣图 4.进行评论 5.发布评论 6.点击发送 应用提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571882861864/1571882861864_2.PNG,1.登录App 2.点击主界面世界 3.点击趣图 4.进行评论 5.发布评论 6.点击发送, 应用提示发表评论失败
140,7,4,1.登录App 2.点击主界面世界 3.点击趣图 4.进行评论 5.发布评论 6.点击发送 应用提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571883386572/1571883386572_2.PNG,1.登录App 2.点击主界面世界 3.点击趣图 4.进行评论 5.发布评论 6.点击发送 ,应用提示发表评论失败
141,7,4,1、评论成功提交一次 2、再次输入评论 3、点击发送 提示评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571901393173/1571901393173_4.png,1、评论成功提交一次 2、再次输入评论 3、点击发送,提示评论失败
149,7,4,1.点击【世界】模块。 2.选中一个作品，点击进入。 3.点击【评论】，在横线上输入过长的内容。 4.点击【发送】。 5.提示“评论失败”，但信息仍发表成功。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565403064173/1565403064173_bug_5.png,1.点击【世界】模块。 2.选中一个作品，点击进入。 3.点击【评论】，在横线上输入过长的内容。 4.点击【发送】。, 5.提示“评论失败”，但信息仍发表成功。
151,7,4,1.点击图片 2.评论“好” 3.点击发送 4.提示评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565405954308/1565405954308_1.jpg,1.点击图片 2.评论“好” 3.点击发送 ,4.提示评论失败
10,7,4,"1.进入首页 2.进入任意趣图 3.点击评论 4.输入任意内容直到无法再输入为止 5.点击发送 6.提示发生未知错误 经尝试，当字符数超过294时，会出现""发生未知错误""的结果",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565435923819/1565435923819_%E6%9C%AA%E7%9F%A5%E9%94%99%E8%AF%AF5.png,1.进入首页 2.进入任意趣图 3.点击评论 4.输入任意内容直到无法再输入为止 5.点击发送 ,"6.提示发生未知错误 经尝试，当字符数超过294时，会出现""发生未知错误""的结果"
49,7,4,1.登陆趣享app。 2.点击关注跳转至关注界面。 3.点击评论对关注内容进行评论。4.点击发送。 5.评论输入字数达到上线，点击登陆提示“未知错误”，应提示评论字数超过上限。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565445645940/1565445645940_%E5%8F%91%E5%B8%83%E5%AD%97%E6%95%B0.png,1.登陆趣享app。 2.点击关注跳转至关注界面。 3.点击评论对关注内容进行评论。4.点击发送。, 5.评论输入字数达到上线，点击登陆提示“未知错误”，应提示评论字数超过上限。
60,7,4,输入超出字数限制的评论 点击发送 提示发生未知错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565532002051/1565532002051_8.jpg,输入超出字数限制的评论 点击发送 ,提示发生未知错误
147,7,4,输入350个字符 点击发送 无提示字数最多多少个，出现未知错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565402322118/1565402322118_6.PNG,输入350个字符 点击发送 无提示字数最多多少个，,出现未知错误
6,7,6,1.进入首页 2.点击左上角个人设置 3.点击设置 4.点击清理缓存 5.提示缓存清理失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565405250876/1565405250876_%E7%BC%93%E5%AD%98%E6%B8%85%E7%90%86%E6%88%90%E5%8A%9F.png,1.进入首页 2.点击左上角个人设置 3.点击设置 4.点击清理缓存 ,5.提示缓存清理失败
35,7,6,1.打开个人界面 2.点击设置功能模块 3.点击清理缓存 提示缓存清理失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565418137825/1565418137825_68691AD23A547FA62515F8D495B3452F.jpg,1.打开个人界面 2.点击设置功能模块 3.点击清理缓存 ,提示缓存清理失败
42,7,6,在设置中清理缓存----清理成功却提示清理缓存失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565413592344/1565413592344_QQ%E5%9B%BE%E7%89%8720190810130603.jpg,在设置中清理缓存----,清理成功却提示清理缓存失败
48,7,6,1.正常登陆趣享app。 2.在主界面右滑进入个人页面。 3.点击设置，跳转至设置界面。 4.点击缓存清理。 5.应用提示“清理缓存失败”。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565442755789/1565442755789_%E6%B8%85%E7%90%86%E7%BC%93%E5%AD%98%E5%A4%B1%E8%B4%A5.png,1.正常登陆趣享app。 2.在主界面右滑进入个人页面。 3.点击设置，跳转至设置界面。 4.点击缓存清理。 ,5.应用提示“清理缓存失败”。
89,7,6,1、正常登录APP 2、进入个人界面 3、点击设置进入设置模块 4、点击清理缓存 5、系统提示“缓存清理失败”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568513544085/1568513544085_%E7%BC%93%E5%AD%98%E6%B8%85%E7%90%86%E5%A4%B1%E8%B4%A5.png,1、正常登录APP 2、进入个人界面 3、点击设置进入设置模块 4、点击清理缓存 ,5、系统提示“缓存清理失败”
94,7,6,"1.成功登录账号 2.进入主界面 3.进入个人界面 4.点击设置 5.选择清理缓存 5.系统提示""缓存清理失败""",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568966983462/1568966983462_1568966970.png,1.成功登录账号 2.进入主界面 3.进入个人界面 4.点击设置 5.选择清理缓存 ,"5.系统提示""缓存清理失败"""
97,7,6,进入设置页面 点击清理缓存 提示“缓存清理失败”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568710630866/1568710630866_04.png,进入设置页面 点击清理缓存 ,提示“缓存清理失败”
100,7,6,1、正常登录APP。2、打开个人界面。 3、点击设置进入设置模块页面。 4、点击清除缓存。5、清理缓存后系统显示“缓存清理失败”。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568826425078/1568826425078_huancun.png,1、正常登录APP。2、打开个人界面。 3、点击设置进入设置模块页面。 4、点击清除缓存。,5、清理缓存后系统显示“缓存清理失败”。
111,7,6,"1.成功登录账号 2.进入主界面 3.进入个人界面 4.点击设置 5.选择清理缓存 6.系统提示""缓存清理失败""",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569463500763/1569463500763_1.jpg,1.成功登录账号 2.进入主界面 3.进入个人界面 4.点击设置 5.选择清理缓存 ,"6.系统提示""缓存清理失败"""
126,7,6,1、进入APP 2、点击左上角的更多选项 3、点击设置 4、点击清理缓存 5、提示清理缓存失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571578524276/1571578524276_Screenshot_2019-10-20-21-29-18.png,1、进入APP 2、点击左上角的更多选项 3、点击设置 4、点击清理缓存 ,5、提示清理缓存失败
150,7,6,1.点击清理缓存 2.提示缓存清理失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565405480208/1565405480208_1.jpg,1.点击清理缓存 ,2.提示缓存清理失败
153,7,6,进入设置界面 点击清理缓存 实际已经清理缓存，显示缓存清理失败。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565433314630/1565433314630_4.png,进入设置界面 点击清理缓存, 实际已经清理缓存，显示缓存清理失败。
157,7,6,1.正常登陆app 2.进入设置常规模块 3.点击清除缓存 4.成功清除缓存却显示缓存清理失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565513768078/1565513768078_1565513752%281%29.jpg,1.正常登陆app 2.进入设置常规模块 3.点击清除缓存 ,4.成功清除缓存却显示缓存清理失败
0,7,7,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 4.直接提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565399130093/1565399130093_%E9%94%99%E8%AF%AF%E6%89%8B%E6%9C%BA%E5%8F%B72.png,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 ",4.直接提示验证码错误
16,7,7,1、打开趣享GIF 2、输入手机号为1878269757 3.点击获取验证码 4.输入手机号为187826975777 5.点击获取验证码 6、观察app提示信息，发现当手机号格式错误的时候，提示信息有误。应该提示“手机号格式不对”，而不是“验证码错误”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565400101325/1565400101325_1.png,1、打开趣享GIF 2、输入手机号为1878269757 3.点击获取验证码 4.输入手机号为187826975777 5.点击获取验证码, 6、观察app提示信息，发现当手机号格式错误的时候，提示信息有误。应该提示“手机号格式不对”，而不是“验证码错误”
26,7,7,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 4.直接提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403325655/1565403325655_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190810101442.jpg,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 ",4.直接提示验证码错误
27,7,7,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 4.直接提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403325655/1565403325655_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190810101442.jpg,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 ",4.直接提示验证码错误
33,7,7,"1.进入登录界面 2.输入错误的手机号，如""123456789"" 3.点击获取验证码 4.直接提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565405160741/1565405160741_4D2107D2256298865808A90A431E8601.jpg,"1.进入登录界面 2.输入错误的手机号，如""123456789"" 3.点击获取验证码 ",4.直接提示验证码错误
47,7,7,1.打开趣享app进入登陆界面。 2.在手机号输入位置输入123456789。 3.点击获取验证码。 4.应用出现提示“验证码错误”，应提示手机号码异常 （注： 其他异常号码如 10086等 也具有相同异常发生）,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565441084575/1565441084575_%E7%99%BB%E9%99%86%E6%B5%8B%E8%AF%95.png,1.打开趣享app进入登陆界面。 2.在手机号输入位置输入123456789。 3.点击获取验证码。, 4.应用出现提示“验证码错误”，应提示手机号码异常 （注： 其他异常号码如 10086等 也具有相同异常发生）
53,7,7,1.进入登录页面。 2.在手机号一栏输入错误的手机号。 3.点击【获取验证码】。 4.提示验证码错误。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565416269491/1565416269491_2.png,1.进入登录页面。 2.在手机号一栏输入错误的手机号。 3.点击【获取验证码】。, 4.提示验证码错误。
59,7,7,输入不正确的手机号 点击获取验证码 提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565420388781/1565420388781_%E9%AA%8C%E8%AF%81%E7%A0%81.jpg,输入不正确的手机号 点击获取验证码 ,提示验证码错误
76,7,7,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码 4.直接提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565511694576/1565511694576_Screenshot_20190811_161906_com.quxianggif.opensou.jpg,"1.进入登录界面 2.输入错误的手机号，如""123456"" 3.点击获取验证码", 4.直接提示验证码错误
95,7,7,手机号填写少于11位有效数字 点击【获取验证码】 提示“验证码错误”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568693765260/1568693765260_01.png,手机号填写少于11位有效数字 点击【获取验证码】, 提示“验证码错误”
113,7,7,1.输入了9位和11位手机号 2.点击获取验证码 3.提示为验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569654711536/1569654711536_Screenshot_2019-09-28-15-11-22.png,1.输入了9位和11位手机号 2.点击获取验证码 ,3.提示为验证码错误
119,7,7,输入手机号少一位 点击获取验证码 提示为验证码错误，应该提示手机格式错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570522588618/1570522588618_%E7%99%BB%E5%BD%95%E6%8F%90%E7%A4%BA%E9%94%99%E8%AF%AF.png,输入手机号少一位 点击获取验证码 ,提示为验证码错误，应该提示手机格式错误
127,7,7,输入任意错误格式的手机号如11111111111111111111 点击获取验证码 提示为验证码错误，应该提示手机号码格式错误，却提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571302411947/1571302411947_%E6%89%B9%E6%B3%A8%202019-10-17%20164129_LI.jpg,输入任意错误格式的手机号如11111111111111111111 ,点击获取验证码 提示为验证码错误，应该提示手机号码格式错误，却提示验证码错误
131,7,7,输入不正确的手机位数 点击获取验证码 提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571651387583/1571651387583_D4C897CD9C864A37CBAEB655E35A845F.jpg,输入不正确的手机位数 点击获取验证码 ,提示验证码错误
134,7,7,1.随意输入一个错误的手机号：11000021 2.点击获取验证码 3.此时会提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571809591259/1571809591259_%E9%AA%8C%E8%AF%81%E7%A0%81%E9%94%99%E8%AF%AF.png,1.随意输入一个错误的手机号：11000021 2.点击获取验证码 ,3.此时会提示验证码错误
146,7,7,1.进入登录页面。 2.在手机号一栏输入错误的手机号。 3.点击【获取验证码】。 4.提示验证码错误。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565401233203/1565401233203_bug_2.jpg,1.进入登录页面。 2.在手机号一栏输入错误的手机号。 3.点击【获取验证码】。 ,4.提示验证码错误。
1,7,7,"1.进入登录页面 2.输入正确的手机号 3.点击获取验证码 4.手机确实能收到验证码，但是app点击获取的时候，无任何提示，在""获取验证码""后面，也没有下次再次发送的倒计时",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565399545308/1565399545308_%E8%8E%B7%E5%8F%96%E9%AA%8C%E8%AF%81%E7%A0%81%E4%B9%8B%E5%90%8E%E6%B2%A1%E6%9C%89%E6%97%B6%E9%97%B4.png,1.进入登录页面 2.输入正确的手机号 3.点击获取验证码," 4.手机确实能收到验证码，但是app点击获取的时候，无任何提示，在""获取验证码""后面，也没有下次再次发送的倒计时"
37,7,7,输入正确的手机号 点击获取验证码 无任何验证码发送成功提示信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565408459171/1565408459171_DB45C824D0DB036903158FCCEF6A75A0.jpg,输入正确的手机号 点击获取验证码 ,无任何验证码发送成功提示信息
62,7,7,1.点击【获取验证码】 预期结果：提示发送成功，实际结果：无任何提示信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565432850055/1565432850055_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190810182716.jpg,1.点击【获取验证码】, 预期结果：提示发送成功，实际结果：无任何提示信息
69,7,7,点击登入界面 输入电话 点击获取验证码 不能提示是否成功。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565504610046/1565504610046_%E6%8D%95%E8%8E%B7.PNG,点击登入界面 输入电话 点击获取验证码, 不能提示是否成功。
80,7,7,进入登录界面 点击“获取验证码” 当用户输入手机号码并点击此按钮后，没有任何的发送验证码成功的提示，也没有多少秒后可以重发验证码的提示。点击后此按钮没有任何效果，给用户验证码没有发送成功的错觉。 ,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568341977175/1568341977175_Screenshot_2019-09-13-10-30-12.png,进入登录界面 点击“获取验证码” 当用户输入手机号码并点击此按钮后，,没有任何的发送验证码成功的提示，也没有多少秒后可以重发验证码的提示。点击后此按钮没有任何效果，给用户验证码没有发送成功的错觉。 
102,7,7,进入登录界面 点击“获取验证码”按钮 当用户输入手机号码并点击此按钮后，没有任何的发送验证码成功的提示，也没有多少秒后可以重发验证码的提示。点击后此按钮没有任何效果，给用户验证码没有发送成功的错觉。 ,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568861352995/1568861352995_QQ%E5%9B%BE%E7%89%8720190919104858.jpg,进入登录界面 点击“获取验证码”按钮 当用户输入手机号码并点击此按钮后，,没有任何的发送验证码成功的提示，也没有多少秒后可以重发验证码的提示。点击后此按钮没有任何效果，给用户验证码没有发送成功的错觉。 
115,7,7,1.输入正确格式的手机号 2.点击获取验证码 3.虽然点击完后对按钮做了不可点击限制，但是没有明显的反馈，比如倒计时、按钮字体颜色变化等更加明显的反馈,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570332618116/1570332618116_QQ%E5%9B%BE%E7%89%8720191006112757.jpg,1.输入正确格式的手机号 2.点击获取验证码, 3.虽然点击完后对按钮做了不可点击限制，但是没有明显的反馈，比如倒计时、按钮字体颜色变化等更加明显的反馈
128,7,7,输入错误的手机号码 点击了获取验证码 重新填写正确的手机号码 点击获取验证码 无反馈，也收不到验证码,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571302896375/1571302896375_%E6%89%B9%E6%B3%A8%202019-10-17%20164129.png,输入错误的手机号码 点击了获取验证码 重新填写正确的手机号码 点击获取验证码 ,无反馈，也收不到验证码
135,7,7,1.输入正确的手机号：18723356202 2.点击获取验证码 3.点击后，界面未提示任何信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571809973058/1571809973058_%E9%AA%8C%E8%AF%81%E7%A0%81_%E7%99%BB%E5%BD%95.png,1.输入正确的手机号：18723356202 2.点击获取验证码, 3.点击后，界面未提示任何信息
145,7,7,1.成功打开APP。 2.在手机号一栏输入正确的手机号。 3.点击【获取验证码】。 4.无发送成功提示，也无倒计时提示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565400760810/1565400760810_bug_1.png,1.成功打开APP。 2.在手机号一栏输入正确的手机号。 3.点击【获取验证码】。, 4.无发送成功提示，也无倒计时提示。
11,7,8,在主界面中，查看已关注的用户的趣图，同时也有自己本身所发布的趣图,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404694245/1565404694245_8.jpg,在主界面中，查看已关注的用户的趣图，,同时也有自己本身所发布的趣图
21,7,8,1、成功登录app，默认进入世界页面 2、点击关注 3、关注页面会展示用户自己的动态，应只展示已关注用户的动态,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565406055197/1565406055197_D%28P6_7~KPWC%60HIHH1%7DQVM_Y.png,1、成功登录app，默认进入世界页面 2、点击关注 3、关注页面会展示用户自己的动态，,应只展示已关注用户的动态
22,7,8,1、成功登录应用，默认进入世界页面 2、点击任意动态图，进入详情页面 3、点击关注 4、返回世界页面，点击进入关注页面，页面无任何信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409008940/1565409008940_EL%25%603J%5BIEC%28SK%5BLI~49BOAV.png,1、成功登录应用，默认进入世界页面 2、点击任意动态图，进入详情页面 3、点击关注 4、返回世界页面，点击进入关注页面，,页面无任何信息
44,7,8,1、成功登录应用 2、默认进入世界页面 3、点击任意动态图 4、进入详情页面 5、点击关注 6、返回世界页面 7、点击关注 页面无任何信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565427223322/1565427223322_1.1.jpg,1、成功登录应用 2、默认进入世界页面 3、点击任意动态图 4、进入详情页面 5、点击关注 6、返回世界页面 7、点击关注 ,页面无任何信息
121,7,8,点击关注 自己发布的内容不应该出现在关注页面中,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570588396375/1570588396375_%E5%8F%91%E5%B8%83%E5%86%85%E5%AE%B9%E5%88%86%E7%B1%BB%E6%9C%89%E8%AF%AF.png,点击关注 ,自己发布的内容不应该出现在关注页面中
75,7,5,点击分享 点击微信 分享后不出现是否返回原界面提示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565527934683/1565527934683_2.PNG,点击分享 点击微信, 分享后不出现是否返回原界面提示
82,7,5,选择分享 点击微信 把趣图分享到微信无论成功分享还是中途取消分享后都没有跳转回趣享GIFapp当前所在的趣图页面，只会停留在微信聊天窗口中，需要手动返回到趣享app,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568395755707/1568395755707_5.png,选择分享 点击微信 把趣图分享到微信,无论成功分享还是中途取消分享后都没有跳转回趣享GIFapp当前所在的趣图页面，只会停留在微信聊天窗口中，需要手动返回到趣享app
2,7,4,"1.点击任意趣图 2.进行评论 3.点击自己的评论编辑 4.出现""举报"" 5.没有修改的字样，且在自己的评论编辑下，出现举报功能，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565401982117/1565401982117_%E4%B8%BE%E6%8A%A5%E8%87%AA%E5%B7%B1%E8%AF%84%E8%AE%BA.png,"1.点击任意趣图 2.进行评论 3.点击自己的评论编辑 4.出现""举报"" ",5.没有修改的字样，且在自己的评论编辑下，出现举报功能，影响用户体验
9,7,7,"1.进入登录界面 2.输入手机号，当天登录过一定次数的手机号 3.点击获取验证码 4.提示""该手机号已超出当日短信请求最大次数，请明天再试"" 在只能使用手机号，和验证码的登录情况下，这种情况严重影响了用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565433388875/1565433388875_%E8%AF%B7%E6%B1%82%E6%AC%A1%E6%95%B00.png,1.进入登录界面 2.输入手机号，当天登录过一定次数的手机号 3.点击获取验证码 ,"4.提示""该手机号已超出当日短信请求最大次数，请明天再试"" 在只能使用手机号，和验证码的登录情况下，这种情况严重影响了用户体验"
15,7,4,1.编辑简介 2.昵称不输入任何内容 3.点击保存 保存失败且应该提示“昵称不能为空”，而不是提示“昵称长度过短”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565425404404/1565425404404_18.jpg,1.编辑简介 2.昵称不输入任何内容 3.点击保存 ,保存失败且应该提示“昵称不能为空”，而不是提示“昵称长度过短”
67,7,1,1、用户正常登录 2、用户选择发布趣图功能 3、用户选择“贴一张GIF”图片 4、用户选择从相测中选择 5、软件无法调取手机相册,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565490234225/1565490234225_%E6%8D%95%E8%8E%B72.PNG,1、用户正常登录 2、用户选择发布趣图功能 3、用户选择“贴一张GIF”图片 4、用户选择从相测中选择, 5、软件无法调取手机相册
72,7,4,点击热帖 点击写评论 点击发送 应用提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565524754576/1565524754576_%E5%9B%BE%E7%89%878.png,点击热帖 点击写评论 点击发送 ,应用提示发表评论失败
91,7,7,1.输入用户手机号 2.点击获取验证码 手机偶尔无法收取验证码,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568944760752/1568944760752_1568944731.png,1.输入用户手机号 2.点击获取验证码 ,手机偶尔无法收取验证码
105,7,4,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论 4、点击按钮后无任何反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568949728077/1568949728077_V002U~%7B6%7B~V%25%5B%24CPB1CXDED.png,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论 ,4、点击按钮后无任何反应
136,7,7,1.打开趣享app 2.输入正确的手机号：18723356202 3.任意输入一个6位数的验证码：010101 4.连续点击登录三次 5.再次点击获取验证码 此时会发现手机号被锁定，10分钟后才能重新登录。我认为10分钟严重影响了用户的体验，时间过长,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571810786163/1571810786163_%E8%BF%9E%E7%BB%AD%E7%99%BB%E5%BD%95%E5%A4%B1%E8%B4%A5%EF%BC%8C%E7%AD%89%E5%BE%8510%E5%88%86%E9%92%9F.png,1.打开趣享app 2.输入正确的手机号：18723356202 3.任意输入一个6位数的验证码：010101 4.连续点击登录三次 5.再次点击获取验证码 ,此时会发现手机号被锁定，10分钟后才能重新登录。我认为10分钟严重影响了用户的体验，时间过长
137,7,7,1.输入正确的手机号：18723356202 2.随意输入错误的6位数验证码：010101 3.连续点击登录超过3次 4.再次点击获取验证码 5.按钮失效，无法点击,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571811619299/1571811619299_%E8%BF%9E%E7%BB%AD%E7%82%B9%E5%87%BB%EF%BC%8C%E8%8E%B7%E5%8F%96%E9%AA%8C%E8%AF%81%E7%A0%81%E6%8C%89%E9%92%AE%E5%A4%B1%E6%95%88.png,1.输入正确的手机号：18723356202 2.随意输入错误的6位数验证码：010101 3.连续点击登录超过3次 4.再次点击获取验证码, 5.按钮失效，无法点击
152,7,7,打开APP进入登录界面 随意输入一串数字作为手机号 点击登录 得到提示信息“手机号和验证码不能为空”，而非“验证码为空”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565415897082/1565415897082_2.jpg,打开APP进入登录界面 随意输入一串数字作为手机号 点击登录 ,得到提示信息“手机号和验证码不能为空”，而非“验证码为空”
